FALSE,GenreID,ArtistID,ArtistName,TrackID,Title,ShareLink,Duration,Rank,ExplicitLyrics,ExplicitContentLyrics,ExplicitContentCover,Preview,BPM,Gain,ImageLink,danceability,track_genre
FALSE,2,4086,Cesária Evora,511821402,Odji Maguado,https://www.deezer.com/track/511821402?utm_source=deezer&utm_content=track-511821402&utm_term=0_1702974234&utm_medium=web,240,266377,FALSE,0,2,https://cdns-preview-7.dzcdn.net/stream/c-70f0c1eb0b1a1c741b25dcdf44d5e987-4.mp3,136,-18.3,https://e-cdns-images.dzcdn.net/images/artist/5a8f80c7177e088a97a99ab117c51fd6/250x250-000000-80-0-0.jpg,0.646,acoustic
FALSE,2,4086,Cesária Evora,452127402,Angola (versão carnaval),https://www.deezer.com/track/452127402?utm_source=deezer&utm_content=track-452127402&utm_term=0_1702974235&utm_medium=web,272,295286,FALSE,0,2,https://cdns-preview-1.dzcdn.net/stream/c-1ca836135ae0bc4fb849eac998f14e04-3.mp3,106.01,-10.2,https://e-cdns-images.dzcdn.net/images/artist/5a8f80c7177e088a97a99ab117c51fd6/250x250-000000-80-0-0.jpg,0.57,acoustic
FALSE,2,4086,Cesária Evora,511821592,Bia Lulucha,https://www.deezer.com/track/511821592?utm_source=deezer&utm_content=track-511821592&utm_term=0_1702974236&utm_medium=web,302,288636,FALSE,0,2,https://cdns-preview-1.dzcdn.net/stream/c-1b169a1f1542d3b7c0541dba160eafce-5.mp3,124.16,-15.9,https://e-cdns-images.dzcdn.net/images/artist/5a8f80c7177e088a97a99ab117c51fd6/250x250-000000-80-0-0.jpg,0.678,acoustic
FALSE,2,4086,Cesária Evora,972829,Amor Di Mundo,https://www.deezer.com/track/972829?utm_source=deezer&utm_content=track-972829&utm_term=0_1702974237&utm_medium=web,245,293996,FALSE,0,2,https://cdns-preview-3.dzcdn.net/stream/c-3a8441d834293f75450edb0fe14b7d06-5.mp3,162.1,-11.1,https://e-cdns-images.dzcdn.net/images/artist/5a8f80c7177e088a97a99ab117c51fd6/250x250-000000-80-0-0.jpg,0.589,acoustic
FALSE,2,15123855,Olakira,1863678367,Maserati (Remix),https://www.deezer.com/track/1863678367?utm_source=deezer&utm_content=track-1863678367&utm_term=0_1702974239&utm_medium=web,208,517656,FALSE,0,2,https://cdns-preview-5.dzcdn.net/stream/c-5e9980b169525adfc7fa9880eadc2da5-4.mp3,0,-8.1,https://e-cdns-images.dzcdn.net/images/artist/1117acbcc79a1029b53cde3c5139b533/250x250-000000-80-0-0.jpg,0.626,acoustic
FALSE,2,15123855,Olakira,1754727027,In My Maserati,https://www.deezer.com/track/1754727027?utm_source=deezer&utm_content=track-1754727027&utm_term=0_1702974240&utm_medium=web,187,472977,FALSE,0,2,https://cdns-preview-4.dzcdn.net/stream/c-46a7bee54b212155b6711c65335c2f16-3.mp3,0,-7.9,https://e-cdns-images.dzcdn.net/images/artist/1117acbcc79a1029b53cde3c5139b533/250x250-000000-80-0-0.jpg,0.686,acoustic
FALSE,2,15123855,Olakira,1791483687,Polongo,https://www.deezer.com/track/1791483687?utm_source=deezer&utm_content=track-1791483687&utm_term=0_1702974241&utm_medium=web,173,380371,FALSE,0,2,https://cdns-preview-4.dzcdn.net/stream/c-4270cbc7598b6a30d8f6846b36e6b1f9-6.mp3,0,-10.3,https://e-cdns-images.dzcdn.net/images/artist/1117acbcc79a1029b53cde3c5139b533/250x250-000000-80-0-0.jpg,0.56,acoustic
FALSE,2,15123855,Olakira,1637969822,Fall,https://www.deezer.com/track/1637969822?utm_source=deezer&utm_content=track-1637969822&utm_term=0_1702974242&utm_medium=web,186,353258,FALSE,0,2,https://cdns-preview-8.dzcdn.net/stream/c-80594a2fd2c1359591dfe0e7ae30995f-11.mp3,0,-9.4,https://e-cdns-images.dzcdn.net/images/artist/1117acbcc79a1029b53cde3c5139b533/250x250-000000-80-0-0.jpg,0.619,acoustic
FALSE,2,294713,Yasmine,674489832,Tayanna,https://www.deezer.com/track/674489832?utm_source=deezer&utm_content=track-674489832&utm_term=0_1702974244&utm_medium=web,229,319499,FALSE,0,2,https://cdns-preview-8.dzcdn.net/stream/c-89c826d2d574b3e7d541a34d21fa1b86-3.mp3,179.76,-10.5,https://e-cdns-images.dzcdn.net/images/artist/286691cf46fb14e9d9964d25ed717b05/250x250-000000-80-0-0.jpg,0.56,acoustic
FALSE,2,1426,Bonga,511821522,Sodade,https://www.deezer.com/track/511821522?utm_source=deezer&utm_content=track-511821522&utm_term=0_1702974246&utm_medium=web,294,699262,FALSE,0,2,https://cdns-preview-e.dzcdn.net/stream/c-e55b00f3aeadab0260d050474fb87920-5.mp3,160.87,-10.8,https://e-cdns-images.dzcdn.net/images/artist/5a8f80c7177e088a97a99ab117c51fd6/250x250-000000-80-0-0.jpg,0.595,acoustic
FALSE,2,1426,Bonga,11801549,Mona Ki Ngi Xica,https://www.deezer.com/track/11801549?utm_source=deezer&utm_content=track-11801549&utm_term=0_1702974247&utm_medium=web,300,684480,FALSE,0,2,https://cdns-preview-c.dzcdn.net/stream/c-c2eb1c99b8ef6cfdffcf241b886e567f-9.mp3,95.5,-16.2,https://e-cdns-images.dzcdn.net/images/artist/b2807d208e4cf4762e706ae6c072e6e7/250x250-000000-80-0-0.jpg,0.438,acoustic
FALSE,2,1426,Bonga,568134562,Angola,https://www.deezer.com/track/568134562?utm_source=deezer&utm_content=track-568134562&utm_term=0_1702974248&utm_medium=web,245,319937,FALSE,0,0,https://cdns-preview-d.dzcdn.net/stream/c-decf720136d54e19597fbc85bdabf031-6.mp3,95.04,-8.8,https://e-cdns-images.dzcdn.net/images/artist/9b7c996ea4ecf9a606f0201da70107cf/250x250-000000-80-0-0.jpg,0.582,acoustic
FALSE,2,1426,Bonga,16108636,Kambua,https://www.deezer.com/track/16108636?utm_source=deezer&utm_content=track-16108636&utm_term=0_1702974249&utm_medium=web,233,271880,FALSE,0,2,https://cdns-preview-c.dzcdn.net/stream/c-c410e4f70750417fa185c6186d60d311-1.mp3,122,-7.6,https://e-cdns-images.dzcdn.net/images/artist/b2807d208e4cf4762e706ae6c072e6e7/250x250-000000-80-0-0.jpg,0.453,acoustic
FALSE,2,1426,Bonga,1117701372,Kúdia Kuetu,https://www.deezer.com/track/1117701372?utm_source=deezer&utm_content=track-1117701372&utm_term=0_1702974250&utm_medium=web,261,485059,FALSE,0,2,https://cdns-preview-e.dzcdn.net/stream/c-ef7e7f224815940bbb202b6f459f7ed9-3.mp3,0,-10.4,https://e-cdns-images.dzcdn.net/images/artist/b2807d208e4cf4762e706ae6c072e6e7/250x250-000000-80-0-0.jpg,0.636,acoustic
FALSE,2,1426,Bonga,1089157552,Mona Ki Ngi Xica (Pablo Fierro Remix),https://www.deezer.com/track/1089157552?utm_source=deezer&utm_content=track-1089157552&utm_term=0_1702974251&utm_medium=web,339,499129,FALSE,0,2,https://cdns-preview-f.dzcdn.net/stream/c-f0fc7d7775d89b4ae2639479582f312d-3.mp3,0,-7,https://e-cdns-images.dzcdn.net/images/artist/b2807d208e4cf4762e706ae6c072e6e7/250x250-000000-80-0-0.jpg,0.639,acoustic
FALSE,2,1426,Bonga,11801547,Balumekeno,https://www.deezer.com/track/11801547?utm_source=deezer&utm_content=track-11801547&utm_term=0_1702974252&utm_medium=web,286,316723,FALSE,0,2,https://cdns-preview-4.dzcdn.net/stream/c-4afafe526aa82d24f41853f11b3093f0-7.mp3,197.8,-17.5,https://e-cdns-images.dzcdn.net/images/artist/b2807d208e4cf4762e706ae6c072e6e7/250x250-000000-80-0-0.jpg,0.69,acoustic
FALSE,2,1426,Bonga,16108639,Boto Boto,https://www.deezer.com/track/16108639?utm_source=deezer&utm_content=track-16108639&utm_term=0_1702974253&utm_medium=web,196,205493,FALSE,0,2,https://cdns-preview-b.dzcdn.net/stream/c-be22e5c8dd52ed8a53a6c83e50b1293d-1.mp3,136,-8.9,https://e-cdns-images.dzcdn.net/images/artist/b2807d208e4cf4762e706ae6c072e6e7/250x250-000000-80-0-0.jpg,0.599,acoustic
FALSE,2,1426,Bonga,1015849602,Mulemba Xangóla,https://www.deezer.com/track/1015849602?utm_source=deezer&utm_content=track-1015849602&utm_term=0_1702974253&utm_medium=web,349,395643,FALSE,0,0,https://cdns-preview-5.dzcdn.net/stream/c-5100ca9d6e5c0bb301a7d15e532ee3aa-4.mp3,0,-11.6,https://e-cdns-images.dzcdn.net/images/artist/b2807d208e4cf4762e706ae6c072e6e7/250x250-000000-80-0-0.jpg,0.519,acoustic
FALSE,2,1426,Bonga,427248042,Valentim,https://www.deezer.com/track/427248042?utm_source=deezer&utm_content=track-427248042&utm_term=0_1702974254&utm_medium=web,194,383078,FALSE,0,0,https://cdns-preview-e.dzcdn.net/stream/c-eb315a8f5c5212d78bb60f919aa30fb2-6.mp3,99.86,-10,https://e-cdns-images.dzcdn.net/images/artist/7c82ea8ada9f36a6643b7c00ffd05d95/250x250-000000-80-0-0.jpg,0.643,acoustic
FALSE,2,1426,Bonga,605687772,Dikanga,https://www.deezer.com/track/605687772?utm_source=deezer&utm_content=track-605687772&utm_term=0_1702974255&utm_medium=web,222,327097,FALSE,0,2,https://cdns-preview-9.dzcdn.net/stream/c-9456cab491acf1301afbf30f017e3090-3.mp3,176.68,-10.9,https://e-cdns-images.dzcdn.net/images/artist/b2807d208e4cf4762e706ae6c072e6e7/250x250-000000-80-0-0.jpg,0.573,acoustic
FALSE,2,1426,Bonga,129403734,Mariquinha,https://www.deezer.com/track/129403734?utm_source=deezer&utm_content=track-129403734&utm_term=0_1702974256&utm_medium=web,200,269982,FALSE,0,2,https://cdns-preview-3.dzcdn.net/stream/c-38f1f881bc55b36ad5a69565a53eded0-5.mp3,0,-12,https://e-cdns-images.dzcdn.net/images/artist/b2807d208e4cf4762e706ae6c072e6e7/250x250-000000-80-0-0.jpg,0.654,acoustic
FALSE,2,1426,Bonga,11801561,Sodade,https://www.deezer.com/track/11801561?utm_source=deezer&utm_content=track-11801561&utm_term=0_1702974257&utm_medium=web,394,304740,FALSE,0,2,https://cdns-preview-9.dzcdn.net/stream/c-9244348dc042ac7865de3943ce8a80ae-7.mp3,154.8,-13.8,https://e-cdns-images.dzcdn.net/images/artist/b2807d208e4cf4762e706ae6c072e6e7/250x250-000000-80-0-0.jpg,0.426,acoustic
FALSE,2,1426,Bonga,1593488611,Mukua Ndange,https://www.deezer.com/track/1593488611?utm_source=deezer&utm_content=track-1593488611&utm_term=0_1702974258&utm_medium=web,192,292480,FALSE,0,2,https://cdns-preview-7.dzcdn.net/stream/c-7bbc4d2efe93266fef5645091e16c8e2-4.mp3,0,-10.2,https://e-cdns-images.dzcdn.net/images/artist/b2807d208e4cf4762e706ae6c072e6e7/250x250-000000-80-0-0.jpg,0.505,acoustic
FALSE,2,1426,Bonga,46458751,Kaxexe,https://www.deezer.com/track/46458751?utm_source=deezer&utm_content=track-46458751&utm_term=0_1702974259&utm_medium=web,181,206975,FALSE,0,2,https://cdns-preview-7.dzcdn.net/stream/c-749e8d6b1128edc228cff65280392f36-3.mp3,103.88,-11.2,https://e-cdns-images.dzcdn.net/images/artist/b2807d208e4cf4762e706ae6c072e6e7/250x250-000000-80-0-0.jpg,0.693,acoustic
FALSE,2,1426,Bonga,132891552,Banza Rémy,https://www.deezer.com/track/132891552?utm_source=deezer&utm_content=track-132891552&utm_term=0_1702974259&utm_medium=web,256,59179,FALSE,0,2,https://cdns-preview-e.dzcdn.net/stream/c-e09a65a1503590adea6764a9885a680d-5.mp3,104.14,-10.3,https://e-cdns-images.dzcdn.net/images/artist/b2807d208e4cf4762e706ae6c072e6e7/250x250-000000-80-0-0.jpg,0.739,acoustic
FALSE,2,1426,Bonga,11801552,Luanda Nbolo,https://www.deezer.com/track/11801552?utm_source=deezer&utm_content=track-11801552&utm_term=0_1702974260&utm_medium=web,264,298198,FALSE,0,2,https://cdns-preview-6.dzcdn.net/stream/c-646c380dc4c9d40d6dcac83f0e19377a-8.mp3,198.8,-16.4,https://e-cdns-images.dzcdn.net/images/artist/b2807d208e4cf4762e706ae6c072e6e7/250x250-000000-80-0-0.jpg,0.453,acoustic
FALSE,2,1426,Bonga,1593488651,Gienda,https://www.deezer.com/track/1593488651?utm_source=deezer&utm_content=track-1593488651&utm_term=0_1702974261&utm_medium=web,266,107818,FALSE,0,2,https://cdns-preview-1.dzcdn.net/stream/c-13416d4ff105e1cd4a04bca9ff12d977-2.mp3,0,-10.1,https://e-cdns-images.dzcdn.net/images/artist/b2807d208e4cf4762e706ae6c072e6e7/250x250-000000-80-0-0.jpg,0.606,acoustic
FALSE,2,185131,Toofan,656504232,Ou Lè,https://www.deezer.com/track/656504232?utm_source=deezer&utm_content=track-656504232&utm_term=0_1702974263&utm_medium=web,197,523705,FALSE,0,2,https://cdns-preview-5.dzcdn.net/stream/c-526e0b3644c0022c09cdc433dd1ecfbd-5.mp3,103.88,-8.5,https://e-cdns-images.dzcdn.net/images/artist/9bfd59b38b9d174b00e2bc166d80f933/250x250-000000-80-0-0.jpg,0.595,acoustic
FALSE,2,185131,Toofan,2097576337,C pas normal,https://www.deezer.com/track/2097576337?utm_source=deezer&utm_content=track-2097576337&utm_term=0_1702974264&utm_medium=web,164,492260,FALSE,0,0,https://cdns-preview-5.dzcdn.net/stream/c-585e99215290d8800c72d33bb8aeafac-4.mp3,0,-8.7,https://e-cdns-images.dzcdn.net/images/artist/60e7c9d880ed722a3ac6d0f8f25f944d/250x250-000000-80-0-0.jpg,0.736,acoustic
FALSE,2,185131,Toofan,546232062,Affairage,https://www.deezer.com/track/546232062?utm_source=deezer&utm_content=track-546232062&utm_term=0_1702974264&utm_medium=web,190,167017,FALSE,0,0,https://cdns-preview-f.dzcdn.net/stream/c-fbbe092843d290a06b5b51f5e3754197-6.mp3,119.84,-7.5,https://e-cdns-images.dzcdn.net/images/artist/60e7c9d880ed722a3ac6d0f8f25f944d/250x250-000000-80-0-0.jpg,0.479,acoustic
FALSE,2,185131,Toofan,1591670012,Ona,https://www.deezer.com/track/1591670012?utm_source=deezer&utm_content=track-1591670012&utm_term=0_1702974265&utm_medium=web,196,337169,FALSE,0,0,https://cdns-preview-3.dzcdn.net/stream/c-3c69f489a68b06a15d3052220a971c5e-4.mp3,0,-8.5,https://e-cdns-images.dzcdn.net/images/artist/60e7c9d880ed722a3ac6d0f8f25f944d/250x250-000000-80-0-0.jpg,0.583,acoustic
FALSE,2,185131,Toofan,90290053,Orobo,https://www.deezer.com/track/90290053?utm_source=deezer&utm_content=track-90290053&utm_term=0_1702974266&utm_medium=web,196,355499,FALSE,0,2,https://cdns-preview-a.dzcdn.net/stream/c-a30f7574e84a4a58578f715f9cab3dd9-6.mp3,135.1,-7,https://e-cdns-images.dzcdn.net/images/artist/60e7c9d880ed722a3ac6d0f8f25f944d/250x250-000000-80-0-0.jpg,0.549,acoustic
FALSE,2,185131,Toofan,1708521307,La Katangaise (Bibi remix),https://www.deezer.com/track/1708521307?utm_source=deezer&utm_content=track-1708521307&utm_term=0_1702974267&utm_medium=web,212,345899,TRUE,1,2,https://cdns-preview-a.dzcdn.net/stream/c-af38e0063f15605cf2406203019b9d00-4.mp3,0,-5.6,https://e-cdns-images.dzcdn.net/images/artist/4d8d39afdc16fcd725328a19877b4575/250x250-000000-80-0-0.jpg,0.418,acoustic
FALSE,2,185131,Toofan,90290047,Virus,https://www.deezer.com/track/90290047?utm_source=deezer&utm_content=track-90290047&utm_term=0_1702974267&utm_medium=web,219,219122,FALSE,0,2,https://cdns-preview-7.dzcdn.net/stream/c-7c92899435ed20f690b0ae9fe6896879-5.mp3,136.9,-7.4,https://e-cdns-images.dzcdn.net/images/artist/60e7c9d880ed722a3ac6d0f8f25f944d/250x250-000000-80-0-0.jpg,0.498,acoustic
FALSE,2,185131,Toofan,546232192,Mets dedans,https://www.deezer.com/track/546232192?utm_source=deezer&utm_content=track-546232192&utm_term=0_1702974268&utm_medium=web,187,150582,FALSE,0,0,https://cdns-preview-f.dzcdn.net/stream/c-fb79670fd6788a315d33a0b308419fd6-6.mp3,128,-8,https://e-cdns-images.dzcdn.net/images/artist/60e7c9d880ed722a3ac6d0f8f25f944d/250x250-000000-80-0-0.jpg,0.769,acoustic
FALSE,2,15190997,Fireboy Dml,1592733101,Peru,https://www.deezer.com/track/1592733101?utm_source=deezer&utm_content=track-1592733101&utm_term=0_1702974270&utm_medium=web,187,857143,TRUE,1,2,https://cdns-preview-5.dzcdn.net/stream/c-5b6f0c0073709ad9fff872a07110aaea-3.mp3,0,-12,https://e-cdns-images.dzcdn.net/images/artist/816e7dc6e0a1520f537256ccad521921/250x250-000000-80-0-0.jpg,0.434,acoustic
FALSE,2,15190997,Fireboy Dml,1157397142,Sere,https://www.deezer.com/track/1157397142?utm_source=deezer&utm_content=track-1157397142&utm_term=0_1702974270&utm_medium=web,185,751796,FALSE,0,2,https://cdns-preview-4.dzcdn.net/stream/c-46bf737435af7b16026c08efdbaaf0e7-3.mp3,0,-8.8,https://e-cdns-images.dzcdn.net/images/artist/9f0daa26c0aa5d6d5cc045d49b310986/250x250-000000-80-0-0.jpg,0.452,acoustic
FALSE,2,15190997,Fireboy Dml,2331313555,YAWA,https://www.deezer.com/track/2331313555?utm_source=deezer&utm_content=track-2331313555&utm_term=0_1702974271&utm_medium=web,180,759253,TRUE,1,2,https://cdns-preview-5.dzcdn.net/stream/c-576ba5e2ad9392fbd351516f2cc7d007-5.mp3,0,-10.1,https://e-cdns-images.dzcdn.net/images/artist/816e7dc6e0a1520f537256ccad521921/250x250-000000-80-0-0.jpg,0.544,acoustic
FALSE,2,15190997,Fireboy Dml,1808570517,Bandana,https://www.deezer.com/track/1808570517?utm_source=deezer&utm_content=track-1808570517&utm_term=0_1702974271&utm_medium=web,178,749817,TRUE,1,2,https://cdns-preview-7.dzcdn.net/stream/c-7f2e5dcfa04d29778b4499b60d3e67da-5.mp3,0,-9.5,https://e-cdns-images.dzcdn.net/images/artist/816e7dc6e0a1520f537256ccad521921/250x250-000000-80-0-0.jpg,0.662,acoustic
FALSE,2,15190997,Fireboy Dml,1682797477,Playboy,https://www.deezer.com/track/1682797477?utm_source=deezer&utm_content=track-1682797477&utm_term=0_1702974272&utm_medium=web,207,663530,TRUE,1,2,https://cdns-preview-c.dzcdn.net/stream/c-c2eb79d455a388fa751e5579eadb7ca5-5.mp3,0,-10.3,https://e-cdns-images.dzcdn.net/images/artist/816e7dc6e0a1520f537256ccad521921/250x250-000000-80-0-0.jpg,0.497,acoustic
FALSE,2,15190997,Fireboy Dml,1441349632,Peru,https://www.deezer.com/track/1441349632?utm_source=deezer&utm_content=track-1441349632&utm_term=0_1702974273&utm_medium=web,151,662739,TRUE,1,2,https://cdns-preview-1.dzcdn.net/stream/c-190c3ae821b7006cebb0a047424a16e0-3.mp3,0,-11.1,https://e-cdns-images.dzcdn.net/images/artist/816e7dc6e0a1520f537256ccad521921/250x250-000000-80-0-0.jpg,0.528,acoustic
FALSE,2,15190997,Fireboy Dml,2006031197,Coming Back For You,https://www.deezer.com/track/2006031197?utm_source=deezer&utm_content=track-2006031197&utm_term=0_1702974273&utm_medium=web,176,643632,FALSE,0,0,https://cdns-preview-0.dzcdn.net/stream/c-07800f9c75d1d6188b92ccf0823452fa-4.mp3,0,-9.5,https://e-cdns-images.dzcdn.net/images/artist/816e7dc6e0a1520f537256ccad521921/250x250-000000-80-0-0.jpg,0.461,acoustic
FALSE,2,15190997,Fireboy Dml,2521263311,Oh My,https://www.deezer.com/track/2521263311?utm_source=deezer&utm_content=track-2521263311&utm_term=0_1702974274&utm_medium=web,182,622660,FALSE,0,2,https://cdns-preview-d.dzcdn.net/stream/c-de2a42cbd35b1947b31e81e6236fa38b-2.mp3,0,-11.8,https://e-cdns-images.dzcdn.net/images/artist/816e7dc6e0a1520f537256ccad521921/250x250-000000-80-0-0.jpg,0.483,acoustic
FALSE,2,15190997,Fireboy Dml,2349028085,Me and My Guitar,https://www.deezer.com/track/2349028085?utm_source=deezer&utm_content=track-2349028085&utm_term=0_1702974275&utm_medium=web,134,592167,FALSE,0,0,https://cdns-preview-7.dzcdn.net/stream/c-7e693c85c717eb88f6526c2658d4f115-6.mp3,0,-7.7,https://e-cdns-images.dzcdn.net/images/artist/bbdb8680e0e63b6ec99257d753d96a97/250x250-000000-80-0-0.jpg,0.392,acoustic
FALSE,2,15190997,Fireboy Dml,797948692,Vibration,https://www.deezer.com/track/797948692?utm_source=deezer&utm_content=track-797948692&utm_term=0_1702974275&utm_medium=web,198,621497,FALSE,0,2,https://cdns-preview-a.dzcdn.net/stream/c-abe1a20b0344100a081508fa0bc503f0-4.mp3,0,-8.7,https://e-cdns-images.dzcdn.net/images/artist/816e7dc6e0a1520f537256ccad521921/250x250-000000-80-0-0.jpg,0.42,acoustic
FALSE,2,15190997,Fireboy Dml,1351553202,Sere (Remix),https://www.deezer.com/track/1351553202?utm_source=deezer&utm_content=track-1351553202&utm_term=0_1702974276&utm_medium=web,194,573565,FALSE,0,2,https://cdns-preview-2.dzcdn.net/stream/c-2f61df13fbc249a2a2d46e82c950f980-3.mp3,0,-9.3,https://e-cdns-images.dzcdn.net/images/artist/9f0daa26c0aa5d6d5cc045d49b310986/250x250-000000-80-0-0.jpg,0.657,acoustic
FALSE,2,15190997,Fireboy Dml,2570982312,Outside,https://www.deezer.com/track/2570982312?utm_source=deezer&utm_content=track-2570982312&utm_term=0_1702974277&utm_medium=web,180,593506,TRUE,1,2,https://cdns-preview-5.dzcdn.net/stream/c-5901a5f9b8344be9f307a83a22a6b91c-1.mp3,0,-10.5,https://e-cdns-images.dzcdn.net/images/artist/816e7dc6e0a1520f537256ccad521921/250x250-000000-80-0-0.jpg,0.495,acoustic
FALSE,2,15190997,Fireboy Dml,1843786477,All Of Us (Ashawo),https://www.deezer.com/track/1843786477?utm_source=deezer&utm_content=track-1843786477&utm_term=0_1702974277&utm_medium=web,183,569890,TRUE,1,2,https://cdns-preview-5.dzcdn.net/stream/c-5726b9b92f8e41ad702246a6959ba0b7-5.mp3,0,-8,https://e-cdns-images.dzcdn.net/images/artist/816e7dc6e0a1520f537256ccad521921/250x250-000000-80-0-0.jpg,0.55,acoustic
FALSE,2,15190997,Fireboy Dml,2570982322,Obaa Sima,https://www.deezer.com/track/2570982322?utm_source=deezer&utm_content=track-2570982322&utm_term=0_1702974278&utm_medium=web,186,597230,TRUE,1,2,https://cdns-preview-1.dzcdn.net/stream/c-17f610e7e5950ba160e6c1854ddf06b8-1.mp3,0,-10.2,https://e-cdns-images.dzcdn.net/images/artist/816e7dc6e0a1520f537256ccad521921/250x250-000000-80-0-0.jpg,0.534,acoustic
FALSE,2,15190997,Fireboy Dml,1523211352,Running,https://www.deezer.com/track/1523211352?utm_source=deezer&utm_content=track-1523211352&utm_term=0_1702974278&utm_medium=web,214,527767,TRUE,1,2,https://cdns-preview-e.dzcdn.net/stream/c-e06a01e175e5bf7fb504ff64b939931e-3.mp3,0,-13.2,https://e-cdns-images.dzcdn.net/images/artist/6dc0371b498261afd53100187d5e7fe9/250x250-000000-80-0-0.jpg,0.378,acoustic
FALSE,2,15190997,Fireboy Dml,654409652,Jealous,https://www.deezer.com/track/654409652?utm_source=deezer&utm_content=track-654409652&utm_term=0_1702974279&utm_medium=web,216,509868,FALSE,0,2,https://cdns-preview-c.dzcdn.net/stream/c-c88266ad66ff3a8a301bbb8af3e12036-5.mp3,103.1,-9.6,https://e-cdns-images.dzcdn.net/images/artist/816e7dc6e0a1520f537256ccad521921/250x250-000000-80-0-0.jpg,0.606,acoustic
FALSE,2,15190997,Fireboy Dml,1843786517,Diana,https://www.deezer.com/track/1843786517?utm_source=deezer&utm_content=track-1843786517&utm_term=0_1702974279&utm_medium=web,232,455600,TRUE,1,2,https://cdns-preview-9.dzcdn.net/stream/c-91dd7a7ae652a3d87ebb9002d6134f99-5.mp3,0,-10.9,https://e-cdns-images.dzcdn.net/images/artist/816e7dc6e0a1520f537256ccad521921/250x250-000000-80-0-0.jpg,0.486,acoustic
FALSE,2,15190997,Fireboy Dml,797948732,Like I Do,https://www.deezer.com/track/797948732?utm_source=deezer&utm_content=track-797948732&utm_term=0_1702974280&utm_medium=web,232,466450,FALSE,0,2,https://cdns-preview-c.dzcdn.net/stream/c-c6b78cac464338f31a2b54de470c7ac0-5.mp3,0,-8.7,https://e-cdns-images.dzcdn.net/images/artist/816e7dc6e0a1520f537256ccad521921/250x250-000000-80-0-0.jpg,0.577,acoustic
FALSE,2,15190997,Fireboy Dml,2345204715,Hustler,https://www.deezer.com/track/2345204715?utm_source=deezer&utm_content=track-2345204715&utm_term=0_1702974280&utm_medium=web,163,447371,TRUE,1,2,https://cdns-preview-4.dzcdn.net/stream/c-4bf7a81a0417d0296ae10a5452bc21c6-6.mp3,0,-9.6,https://e-cdns-images.dzcdn.net/images/artist/3eee2961c088e04c14c5a51083f13c09/250x250-000000-80-0-0.jpg,0.59,acoustic
FALSE,2,15190997,Fireboy Dml,1047696002,Champion,https://www.deezer.com/track/1047696002?utm_source=deezer&utm_content=track-1047696002&utm_term=0_1702974281&utm_medium=web,179,446552,TRUE,1,2,https://cdns-preview-2.dzcdn.net/stream/c-26c1a133ebc29ea6e904959ee1f83280-3.mp3,0,-8.5,https://e-cdns-images.dzcdn.net/images/artist/816e7dc6e0a1520f537256ccad521921/250x250-000000-80-0-0.jpg,0.538,acoustic
FALSE,2,15190997,Fireboy Dml,1668254392,Peru (R3HAB Remix),https://www.deezer.com/track/1668254392?utm_source=deezer&utm_content=track-1668254392&utm_term=0_1702974281&utm_medium=web,149,422750,TRUE,1,2,https://cdns-preview-0.dzcdn.net/stream/c-08ca993f587c587074e57c507a389fbd-3.mp3,0,-9,https://e-cdns-images.dzcdn.net/images/artist/816e7dc6e0a1520f537256ccad521921/250x250-000000-80-0-0.jpg,0.447,acoustic
FALSE,2,15190997,Fireboy Dml,1843786527,Compromise,https://www.deezer.com/track/1843786527?utm_source=deezer&utm_content=track-1843786527&utm_term=0_1702974282&utm_medium=web,195,381691,TRUE,1,2,https://cdns-preview-c.dzcdn.net/stream/c-cb6033d293a594af32ae7dc5444a1091-5.mp3,0,-8.5,https://e-cdns-images.dzcdn.net/images/artist/816e7dc6e0a1520f537256ccad521921/250x250-000000-80-0-0.jpg,0.401,acoustic
FALSE,2,15190997,Fireboy Dml,1006398732,Tattoo,https://www.deezer.com/track/1006398732?utm_source=deezer&utm_content=track-1006398732&utm_term=0_1702974283&utm_medium=web,173,383757,FALSE,0,2,https://cdns-preview-a.dzcdn.net/stream/c-a4e73d5f62732cf482541996121f060f-3.mp3,0,-9.8,https://e-cdns-images.dzcdn.net/images/artist/816e7dc6e0a1520f537256ccad521921/250x250-000000-80-0-0.jpg,0.502,acoustic
FALSE,2,15190997,Fireboy Dml,1663606582,Beauty In The Madness,https://www.deezer.com/track/1663606582?utm_source=deezer&utm_content=track-1663606582&utm_term=0_1702974283&utm_medium=web,223,366683,TRUE,1,2,https://cdns-preview-e.dzcdn.net/stream/c-ebb428e0e949151f32fb55d81874c84e-9.mp3,0,-9.7,https://e-cdns-images.dzcdn.net/images/artist/460796d5ca2ce5e852a82efb7785aa13/250x250-000000-80-0-0.jpg,0.678,acoustic
FALSE,2,15190997,Fireboy Dml,1630072592,Peru (Acoustic),https://www.deezer.com/track/1630072592?utm_source=deezer&utm_content=track-1630072592&utm_term=0_1702974284&utm_medium=web,172,363651,TRUE,1,2,https://cdns-preview-c.dzcdn.net/stream/c-c800f36d80b2d1ae96d0d76d291b16b9-3.mp3,0,-8.6,https://e-cdns-images.dzcdn.net/images/artist/816e7dc6e0a1520f537256ccad521921/250x250-000000-80-0-0.jpg,0.65,acoustic
